Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
,ORD-2025-0139,Aeropuerto,Miniso C2-80,Tienda,2025-04-19 00:00:00,cambio de riel de gabeta de mueble de caja,Abril 2025,Baja,Modulares,Correctivo,Master Retail,2025-05-19 00:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,Mayo 2025,Atrasado,39,130,2150-12-16 00:00:00,Finalizado,Facility,8,rieles de 30 cm,COCHEZ 27-05-2025 ALBROCK 3#.pdf,-
,ORD-2025-0185,Aeropuerto,Sugar Fly Capilla,Tienda ,2025-04-19 00:00:00,Reemplazar lampara quemada tipo ojo de buey. ,Abril 2025,Baja,Iluminacion,Correctivo,Master Retail,2025-05-19 00:00:00,2025-08-13 00:00:00,2025-08-13 00:00:00,Agosto 2025,Atrasado,116,130,2150-12-16 00:00:00,Finalizado,Facility,38.28,una lampara ojo de way,este material ya se compro,-
,ORD-2025-0178,Real State,"Plaza Pacifica Top, S.A.",Area Comun,2025-04-22 00:00:00,Se debe realizar reparacion (pintado de las areas con filtracion) de cielo raso del area comun en la propiedad.,Abril 2025,Baja,Pintura,Correctivo,Facility,2025-05-22 00:00:00,2025-08-11 00:00:00,2025-08-11 00:00:00,Agosto 2025,Atrasado,111,127,2150-12-19 00:00:00,Finalizado,,,,,-
,ORD-2025-0175,Real State,"Plaza Pacifica Top, S.A.",Area Comun,2025-04-22 00:00:00,Se debe reparar la puerta de la cerca de acceso al tablero electrico de los locales 1 a 4,Abril 2025,Baja,Puertas,Correctivo,Facility,2025-05-22 00:00:00,2025-06-09 00:00:00,2025-06-09 00:00:00,Junio 2025,Atrasado,48,127,2150-12-19 00:00:00,Finalizado,Facility,34.43000000000001,"escuadras de 3x3 , remachadora,maches de 5/8 ,broca de metal 5/32, ",,-
,ORD-2025-0176,Real State,"Plaza Pacifica Top, S.A.",Area Comun,2025-04-22 00:00:00,Reparacion de patas y pintura de la verja del tablero electrico de los locales 1 al 4.,Abril 2025,Baja,Herreria,Correctivo,Facility,2025-05-22 00:00:00,31/5/025,2025-05-31 00:00:00,Mayo 2025,Atrasado,39,127,2150-12-19 00:00:00,Finalizado,,,,,-
,ORD-2025-0177,Real State,"Plaza Pacifica Top, S.A.",Area Comun,2025-04-22 00:00:00,Instalacion de Ground para tablero el tablero electrico. ,Abril 2025,Baja,Electricidad,Correctivo,Facility,2025-05-22 00:00:00,2025-04-24 00:00:00,2025-04-24 00:00:00,Abril 2025,A Tiempo,2,127,2150-12-19 00:00:00,Finalizado,,,,,-
,ORD-2025-0102,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-04-24 00:00:00,Pintado de las tapas de las llaves de paso de agua potable ( en el borde de anden). ,Abril 2025,Baja,Pintura,Correctivo,Facility,2025-05-24 00:00:00,2025-04-24 00:00:00,2025-04-24 00:00:00,Abril 2025,A Tiempo,0,125,2150-12-21 00:00:00,Finalizado,Facility,NRM,,,-
,ORD-2025-0103,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-04-24 00:00:00,pintura de madera en bodega 6 que se instalo para evitar accseso de roedores,Abril 2025,Baja,Pintura,Correctivo,Facility,2025-05-24 00:00:00,2025-04-23 00:00:00,2025-04-24 00:00:00,Abril 2025,A Tiempo,0,125,2150-12-21 00:00:00,Finalizado,Facility,NRM,,,-
,ORD-2025-0147,Mercado Local,Miniso Metromall,Tienda,2025-04-25 00:00:00,Logos de metromall instalacion ,Abril 2025,Media,Señalizacion ,Proyectos especiales,Master Retail,2025-05-10 00:00:00,2025-05-16 00:00:00,2025-05-16 00:00:00,Mayo 2025,Atrasado,21,124,2150-12-22 00:00:00,Finalizado,Proveedor ,,,,-
,ORD-2025-0179,Real State,"Plaza Pacifica Top, S.A.",Oficina 39-C,2025-04-25 00:00:00,tubo de desague de la autocontenida se encuentra dañado y goteando fuera de la bandeja. ,Abril 2025,Baja,Aire Acondicionado,Correctivo,Facility,2025-05-25 00:00:00,2025-04-28 00:00:00,2025-04-28 00:00:00,Abril 2025,A Tiempo,3,124,2150-12-22 00:00:00,Finalizado,,No se gasto,,,-
,ORD-2025-0120,Mercado Local,Miniso Albrook,TrasTienda,2025-04-28 00:00:00,Verificar puerta de baño,Abril 2025,Media,Puertas,Correctivo,Master Retail,2025-05-13 00:00:00,2025-05-07 00:00:00,2025-05-07 00:00:00,Mayo 2025,A Tiempo,9,121,2150-12-25 00:00:00,Finalizado,Facility,NRM,NRM,,-
,ORD-2025-0121,Mercado Local,Miniso Albrook,Tienda,2025-04-28 00:00:00,Cotizar la confeccion de 2 cajas de luces dentro de tienda,Abril 2025,Media,Iluminacion,Adecuación,Master Retail,2025-05-13 00:00:00,,,,En Espera,En Espera de Informacion,121,2150-12-25 00:00:00,Sin realizar,Proveedor,915,"medidas de letrero .60 de alto x .65 de ancho, .60 de alto x 1.70 de largo, .90 de alto x 2.26",Ver archivo,-
,ORD-2025-0134,Mercado Local,Miniso Altaplaza,TrasTienda,2025-04-28 00:00:00,Habilitación del extractor del baño.,Abril 2025,Baja,Otros,Correctivo,Master Retail,2025-05-28 00:00:00,2025-05-05 00:00:00,2025-05-05 00:00:00,Mayo 2025,A Tiempo,7,121,2150-12-25 00:00:00,Finalizado,Facility,24.6,,https://drive.google.com/file/d/1OXL2JvxH9lXUvTh3d_VyDxzWvX1NTL4t/view?usp=drive_link,-
,ORD-2025-0135,Mercado Local,Miniso Altaplaza,TrasTienda,2025-04-28 00:00:00,"Reparación de la puerta del baño, caida",Abril 2025,Baja,Puertas,Correctivo,Master Retail,2025-05-28 00:00:00,2025-05-05 00:00:00,2025-05-05 00:00:00,Mayo 2025,A Tiempo,7,121,2150-12-25 00:00:00,Finalizado,Facility,13.12,,https://drive.google.com/file/d/1uJsNhQbqEhzGbRbaCho1CrUdOG1T4fes/view?usp=drive_link,-
,ORD-2025-0136,Mercado Local,Miniso Altaplaza,Tienda,2025-04-28 00:00:00,Conexion de luces del mueble de maquillaje,Abril 2025,Baja,Iluminacion,Correctivo,Master Retail,2025-05-28 00:00:00,2025-05-05 00:00:00,2025-05-05 00:00:00,Mayo 2025,A Tiempo,7,121,2150-12-25 00:00:00,Finalizado,Facility,NRM,Eric tiene el material,,-
,ORD-2025-0138,Mercado Local,Miniso Altaplaza,Tienda,2025-04-28 00:00:00,Reparacion de caja de luces dentro de tienda,Abril 2025,Media,Iluminacion,Correctivo,Master Retail,2025-05-13 00:00:00,2025-08-25 00:00:00,,,En Espera,En Espera de Informacion,121,2150-12-25 00:00:00,Sin realizar,Proveedor,3370,NRM,Ver archivo,-
,ORD-2025-0153,Mercado Local,Miniso San Miguelito,Tienda,2025-04-28 00:00:00,⁠reparar esquinera del área de caja,Abril 2025,Media,Paredes,Correctivo,Master Retail,2025-05-13 00:00:00,2025-05-12 00:00:00,2025-05-12 00:00:00,Mayo 2025,A Tiempo,14,121,2150-12-25 00:00:00,Finalizado,Facility,NRM,NRM,,-
,ORD-2025-0150,Mercado Local,Miniso San Miguelito,Tienda,2025-04-28 00:00:00,Limpieza de piso justo entrando frente a la tienda. ,Abril 2025,Baja,Pisos,Correctivo,Master Retail,2025-05-28 00:00:00,2025-05-08 00:00:00,2025-05-08 00:00:00,Mayo 2025,A Tiempo,10,121,2150-12-25 00:00:00,Finalizado,Facility,NRM,,,-
,ORD-2025-0151,Mercado Local,Miniso San Miguelito,TrasTienda,2025-04-28 00:00:00, Instalar 2 toma corrientes nuevos de 110 en trastienda,Abril 2025,Media,Electricidad,Adecuación,Master Retail,2025-05-13 00:00:00,2025-05-08 00:00:00,2025-05-08 00:00:00,Mayo 2025,A Tiempo,10,121,2150-12-25 00:00:00,Finalizado,Facility,39.47,,https://drive.google.com/file/d/1rXws18iRbp5WaN2X8x2j1m53dvYpxiZv/view?usp=drive_link,-
,ORD-2025-0152,Mercado Local,Miniso San Miguelito,TrasTienda,2025-04-28 00:00:00,Reubicar extintor de trastienda,Abril 2025,Media,Otros,Correctivo,Master Retail,2025-05-13 00:00:00,2025-05-08 00:00:00,2025-05-08 00:00:00,Mayo 2025,A Tiempo,10,121,2150-12-25 00:00:00,Finalizado,Facility,2.25,,https://drive.google.com/file/d/1wCzVepWBH6VQCpKuP_6E4fFa3nqYBUtp/view?usp=drive_link,-
,ORD-2025-0158,Mercado Local,Miniso Town Center ,TrasTienda,2025-04-28 00:00:00,Cambio de 8 lamparas cuadradas de 8x8 de 6500k,Abril 2025,Baja,Iluminacion,Correctivo,Master Retail,2025-05-28 00:00:00,2025-05-06 00:00:00,2025-05-06 00:00:00,Mayo 2025,A Tiempo,8,121,2150-12-25 00:00:00,Finalizado,Facility,27.76,,,-
,ORD-2025-0159,Mercado Local,Miniso Town Center ,Tienda,2025-04-28 00:00:00,Realizar retoques de pintura rozada en tienda,Abril 2025,Baja,Pintura,Correctivo,Master Retail,2025-05-28 00:00:00,2025-05-06 00:00:00,2025-05-06 00:00:00,Mayo 2025,A Tiempo,8,121,2150-12-25 00:00:00,Finalizado,Facility,NRM,NRM,,-
,ORD-2025-0173,Mercado Local,Miniso Westland,Tienda,2025-04-28 00:00:00,Retoque de pintura dentro de tienda,Abril 2025,Media,Pintura,Correctivo,Master Retail,2025-05-13 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,Atrasado,71,121,2150-12-25 00:00:00,Finalizado,Facility,87.81,"2 galones de pintura blanca ,1 brocha de3 pulgadas,1 maquina para pintura,1 cubierta de 9 pulgadas ",https://drive.google.com/open?id=1a5jYuUk3VTalvmcjfStj7OHzmWWJekU5&usp=drive_copy,-
,ORD-2025-0174,Mercado Local,Miniso Westland,Tienda,2025-04-28 00:00:00,Verificar tabla de luz del mueble de rack de skin,Abril 2025,Media,Iluminacion,Correctivo,Master Retail,2025-05-13 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,Atrasado,71,121,2150-12-25 00:00:00,Finalizado,Facility,NRM,NRM,NRM,-
,ORD-2025-0143,Mercado Local,Miniso Metromall,Vitrina ,2025-04-29 00:00:00,Desinstalacion de cerradura en puerta de vitrina,Abril 2025,Media,Cerrajeria ,Correctivo,Master Retail,2025-05-14 00:00:00,2025-04-29 00:00:00,2025-04-29 00:00:00,Abril 2025,A Tiempo,0,120,2150-12-26 00:00:00,Finalizado,Facility,NRM,NRM,,-
,ORD-2025-0396,Mercado Local,Miniso San Miguelito,Tienda,2025-05-02 00:00:00,Reparar el borde de difusor de aire acondicionado que esta levantada,Mayo 2025,Media,Techo,Correctivo,Facility,2025-05-17 00:00:00,2025-05-08 00:00:00,2025-05-09 00:00:00,Mayo 2025,A Tiempo,7,117,2150-12-29 00:00:00,Finalizado,Facility,NRM,lo vera el proovedor por tema de garantia,,-
,ORD-2025-0277,Mercado Local,Miniso Metromall,Tienda ,2025-05-03 00:00:00,se requiere el remplazo de 1 juego de riel de gabeta en mueble de caja ,Junio 2025,Media,Modulares,Correctivo,Facility,2025-05-18 00:00:00,2025-06-11 00:00:00,2025-06-11 00:00:00,Junio 2025,Atrasado,39,116,2150-12-30 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0312,Aeropuerto,Bodega 12,Bodega,2025-05-05 00:00:00,Remplazo de 2 tubos florecentes quemados  ,Mayo 2025,Media,Iluminacion,Correctivo,Master Retail,2025-05-20 00:00:00,2025-05-15 00:00:00,2025-05-15 00:00:00,Mayo 2025,A Tiempo,10,114,2151-01-01 00:00:00,Finalizado,Facility,16,2 tubos led 110v cotizar 6500k,,-
,ORD-2025-0314,Aeropuerto,Bodega 27,Bodega,2025-05-05 00:00:00,Cambio de 2 tubos florecentes quemados,Mayo 2025,Media,Iluminacion,Correctivo,Master Retail,2025-05-20 00:00:00,2025-05-15 00:00:00,2025-05-15 00:00:00,Mayo 2025,A Tiempo,10,114,2151-01-01 00:00:00,Finalizado,Facility,16,2 tubos led 110v cotizar 6500k,,-
,ORD-2025-0316,Aeropuerto,Bodega B-13,Bodega,2025-05-05 00:00:00, cambio de 8 tubos florecentes de 18w ,Mayo 2025,Media,Iluminacion,Correctivo,Master Retail,2025-05-20 00:00:00,,,,En Espera,En Espera de Informacion,114,2151-01-01 00:00:00,Sin realizar,Facility,4.26,8 tubos florecentes de 18w 6500k,Captura de pantalla 2025-05-29 142303.png,-
,ORD-2025-0332,Aeropuerto,Columbia,Tienda,2025-05-05 00:00:00,Retoques de pintura en parte interna  de  tienda y fachada de afuera,Mayo 2025,Media,Pintura,Correctivo,Master Retail,2025-05-20 00:00:00,2025-08-01 00:00:00,2025-08-01 00:00:00,Agosto 2025,Atrasado,88,114,2151-01-01 00:00:00,Finalizado,Facility,42.79,1 galon  de pintura negra ,CotizacionPintura..pdf,-
,ORD-2025-0333,Aeropuerto,Fresh And To Go,Tienda,2025-05-05 00:00:00,Ajuste de 2 muebles de tienda que se encuentran flojos.,Mayo 2025,Media,Modulares,Correctivo,Master Retail,2025-05-20 00:00:00,2025-05-15 00:00:00,2025-05-15 00:00:00,Mayo 2025,A Tiempo,10,114,2151-01-01 00:00:00,Finalizado,Facility,14.54,comprar tornillos de 2 o 3 pulgadas para madera punta fina,,-
,ORD-2025-0339,Aeropuerto,Isadora norte,Tienda,2025-05-05 00:00:00,Retoques de pintura en parte interna de   tienda,Mayo 2025,Media,Pintura,Correctivo,Master Retail,2025-05-20 00:00:00,,,,En Espera,En Espera de Informacion,114,2151-01-01 00:00:00,Sin realizar,Facility,42.79,soolicitar el codigo de colores de la tienda ,CotizacionPintura..pdf,-
,ORD-2025-0340,Aeropuerto,Isadora norte,TrasTienda,2025-05-05 00:00:00, Retoques de Pintura en area de tras tienda,Mayo 2025,Baja,Pintura,Correctivo,Master Retail,2025-06-04 00:00:00,,,,En Espera,En Espera de Informacion,114,2151-01-01 00:00:00,Sin realizar,Facility,42.79,solicitar codigo de colores,CotizacionPintura..pdf,-
,ORD-2025-0336,Aeropuerto,Isadora norte,Tienda,2025-05-05 00:00:00,Instalar tirador en la puerta del tablero elèctrico,Mayo 2025,Media,Cerrajeria ,Correctivo,Master Retail,2025-05-20 00:00:00,2025-06-18 00:00:00,2025-06-18 00:00:00,Junio 2025,Atrasado,44,114,2151-01-01 00:00:00,Finalizado,Facility,4.27,Un tirador de puerta de pequeño.,Captura de pantalla 2025-05-29 143354.png,-
,ORD-2025-0338,Aeropuerto,Isadora norte,Tienda,2025-05-05 00:00:00,Remplazo dos rieles  dañados en mueble de caja,Mayo 2025,Media,Modulares,Correctivo,Master Retail,2025-05-20 00:00:00,2025-06-18 00:00:00,2025-06-18 00:00:00,Junio 2025,Atrasado,44,114,2151-01-01 00:00:00,Finalizado,Facility,13.89,2 rieles de ciere lento de .30cm,Captura de pantalla 2025-05-29 143747.png,-
,ORD-2025-0341,Aeropuerto,Melissa Sur,Tienda,2025-05-05 00:00:00,Remplazo de 2 luces led tipo spot negras quemadas dentro de tienda,Mayo 2025,Media,Iluminacion,Correctivo,Master Retail,2025-05-20 00:00:00,,,,En Espera,En Espera de Informacion,114,2151-01-01 00:00:00,Sin realizar,Facility,64.09,2 luces  tipo spot negras de riel,Cotizacion- 50184-20250522-150334.pdf,-
,ORD-2025-0342,Aeropuerto,Miniso 38,Tienda ,2025-05-05 00:00:00,Cambio de 2  juegos de riel para gavetas dañadas ,Mayo 2025,Media,Modulares,Correctivo,Master Retail,2025-05-20 00:00:00,2025-05-15 00:00:00,2025-05-15 00:00:00,Mayo 2025,A Tiempo,10,114,2151-01-01 00:00:00,Finalizado,Facility,13.89,cotizar 2 juegos de riel de 30 cm,,-
,ORD-2025-0343,Aeropuerto,Miniso 38,Tienda ,2025-05-05 00:00:00,Reemplazo 2 juegos de visagras para 2 puerta de mueble detrás de caja,Mayo 2025,Media,Modulares,Correctivo,Master Retail,2025-05-20 00:00:00,2025-05-15 00:00:00,2025-05-15 00:00:00,Mayo 2025,A Tiempo,10,114,2151-01-01 00:00:00,Finalizado,Facility,4.28, 2 juegos de visagra,,-
,ORD-2025-0344,Aeropuerto,Miniso 38,Tienda ,2025-05-05 00:00:00,"Instalacion de 1 tirador de gaveta
",Mayo 2025,Media,Modulares,Correctivo,Master Retail,2025-05-20 00:00:00,2025-05-15 00:00:00,2025-05-15 00:00:00,Mayo 2025,A Tiempo,10,114,2151-01-01 00:00:00,Finalizado,Facility,2.14,1 tirador de gabeta,,-
,ORD-2025-0345,Aeropuerto,Miniso 38,Tienda ,2025-05-05 00:00:00,Ajuste de 4 tiradores de gaveta en area de caja,Mayo 2025,Media,Modulares,Correctivo,Master Retail,2025-05-20 00:00:00,2025-05-15 00:00:00,2025-05-15 00:00:00,Mayo 2025,A Tiempo,10,114,2151-01-01 00:00:00,Finalizado,Facility,NRM,Ajuste de tiradores ,,-
,ORD-2025-0346,Aeropuerto,Miniso 38,Tienda,2025-05-05 00:00:00,Mantenimento preventivo de aire acondicionado,Mayo 2025,Media,Aire Acondicionado,Preventivos,Master Retail,2025-05-20 00:00:00,2025-07-28 00:00:00,2025-07-28 00:00:00,Julio 2025,Atrasado,84,114,2151-01-01 00:00:00,Finalizado,Proveedor ,75,,Ver archivo,-
,ORD-2025-0377,Aeropuerto,Miniso C2-80,Tienda ,2025-05-05 00:00:00,refuerzo de tablillas de mueble de caja y de mueble detrás de caja ,Mayo 2025,Media,Modulares,Correctivo,Master Retail,2025-05-20 00:00:00,2025-05-28 00:00:00,2025-05-28 00:00:00,Mayo 2025,Atrasado,23,114,2151-01-01 00:00:00,Finalizado,Facility,7.470000000000001, escuadras de 1 pulgada  y 100 tornillos 7/16,,-
,ORD-2025-0418,Aeropuerto,Sugar Fly Muelle Norte,Tienda ,2025-05-05 00:00:00,Reemplazar 2 luces empotradas que estàn  quemadas ,Mayo 2025,Media,Iluminacion,Correctivo,Facility,2025-05-20 00:00:00,,,,En Espera,En Espera de Informacion,114,2151-01-01 00:00:00,Sin realizar,Facility,14.82,Cotizar dos luces empotradas y una spot,este material ya se compro,-
,ORD-2025-0420,Aeropuerto,Sugar Fly Muelle Norte,Tienda ,2025-05-05 00:00:00,revision  de 10 luces que están quedmadas,Mayo 2025,Media,Iluminacion,Correctivo,Facility,2025-05-20 00:00:00,,,,En Espera,En Espera de Informacion,114,2151-01-01 00:00:00,Sin realizar,Proovedor,NRM,revisar ,,-
,ORD-2025-0419,Aeropuerto,Sugar Fly Muelle Norte,Tienda ,2025-05-05 00:00:00,Reemplazo de un foco tipo spot que esta quedamo,Mayo 2025,Media,Iluminacion,Correctivo,Facility,2025-05-20 00:00:00,,2025-07-04 00:00:00,Julio 2025,Atrasado,60,114,2151-01-01 00:00:00,Finalizado,Facility,8.51,1 bombillo par 30,Captura de pantalla 2025-05-29 144954.png,-
,ORD-2025-0424,Aeropuerto,Sugar Fly Terminal 2,Tienda ,2025-05-05 00:00:00,Reparar luces led que no encienden,Mayo 2025,Media,Iluminacion,Correctivo,Master Retail,2025-05-20 00:00:00,,,,En Espera,En Espera de Informacion,114,2151-01-01 00:00:00,Sin realizar,Proovedor,,se tiene que revisar el mueble devido a que todas sus luces estan apagadas,,-
,ORD-2025-0428,Aeropuerto,Todo Moda Norte,Tienda,2025-05-05 00:00:00,"Instalar base de piso para el extintor, no se puede poner en la pared",Mayo 2025,Media,Sistema de extincion,Correctivo,Facility,2025-05-20 00:00:00,,,,En Espera,En Espera de Informacion,114,2151-01-01 00:00:00,Sin realizar,Facility,40.66," base del exintor de piso, 25 libras",Captura de pantalla 2025-05-27 170102.png,-
,ORD-2025-0431,Aeropuerto,Todo Moda Norte,Tienda,2025-05-05 00:00:00,cambio de llave de botonera de puerta enrrollable ,Mayo 2025,Media,Cerrajeria ,Correctivo,Master Retail,2025-05-20 00:00:00,2025-07-14 00:00:00,2025-07-14 00:00:00,,Atrasado,70,114,2151-01-01 00:00:00,Finalizado,Facility,4.75,1 llave de control de botoneras de puerta enrrollable,Captura de pantalla 2025-05-29 145313.png,-
,ORD-2025-0426,Aeropuerto,Todo Moda Norte,TrasTienda,2025-05-05 00:00:00,Lubricar bisagras de la puerta de tras tienda ,Mayo 2025,Media,Puertas,Correctivo,Master Retail,2025-05-20 00:00:00,2025-06-18 00:00:00,2025-06-18 00:00:00,Junio 2025,Atrasado,44,114,2151-01-01 00:00:00,Finalizado,Facility,9.62,"Revisar bien esi es el riel, lampara o foco",,-
,ORD-2025-0427,Aeropuerto,Todo Moda Norte,TrasTienda,2025-05-05 00:00:00,Ajustar tornillo de brazo hidraulico de la puerta de trastienda,Mayo 2025,Media,Puertas,Correctivo,Master Retail,2025-05-20 00:00:00,2025-06-18 00:00:00,2025-06-18 00:00:00,Junio 2025,Atrasado,44,114,2151-01-01 00:00:00,Finalizado,Facility,0,NRM,,-
,ORD-2025-0430,Aeropuerto,Todo Moda Norte,Tienda,2025-05-05 00:00:00,cambio de 3 juegos de riel de 30cm,Mayo 2025,Media,Modulares,Correctivo,Facility,2025-05-20 00:00:00,2025-07-02 00:00:00,2025-07-02 00:00:00,Julio 2025,Atrasado,58,114,2151-01-01 00:00:00,Finalizado,Facility,6.94,cotizar los rieles de cierre lento de 30cm,,-
,ORD-2025-0429,Aeropuerto,Todo Moda Norte,Tienda,2025-05-05 00:00:00,Extintor vencido ,Mayo 2025,Media,Sistema de extincion,Preventivos,Facility,2025-05-20 00:00:00,2025-07-08 00:00:00,2025-07-08 00:00:00,Julio 2025,Atrasado,64,114,2151-01-01 00:00:00,Finalizado,Proovedor,14.95,mantenimiento anual,,-
,ORD-2025-0313,Aeropuerto,Bodega 12,Bodega,2025-05-06 00:00:00,Reparación de puerta de entrada de la galera 12 ya que esta caida,Mayo 2025,Media,Herreria,Correctivo,Master Retail,2025-05-21 00:00:00,2025-05-07 00:00:00,2025-05-06 00:00:00,Mayo 2025,A Tiempo,0,113,2151-01-02 00:00:00,Finalizado,Facility,45.73,maquina de soldar ,,-
,ORD-2025-0329,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-05-06 00:00:00,Se debe realizar reparacion de tramo de canaleta frente a la Bodega 6,Mayo 2025,Media,Techo,Correctivo,Facility,2025-05-21 00:00:00,5/15/2025,2025-06-30 00:00:00,Junio 2025,Atrasado,55,113,2151-01-02 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0331,Real State,"Bodegas Industriales, S.A.",Area Comun,2025-05-06 00:00:00,Comercial solicita colocacion de letrero en cerca de la Bodega ,Mayo 2025,Media,Otros,Apoyo,Facility,2025-05-21 00:00:00,2025-05-29 00:00:00,2025-05-29 00:00:00,Mayo 2025,Atrasado,23,113,2151-01-02 00:00:00,Finalizado,Facility,,,,-
,ORD-2025-0385,Mercado Local,Miniso Metromall,TrasTienda,2025-05-13 00:00:00,se requiere instalar interruptores para el encendido de las caja de luces dentro de tienda,Mayo 2025,Media,Electricidad,Correctivo,Facility,2025-05-28 00:00:00,2025-07-22 00:00:00,2025-07-22 00:00:00,Julio 2025,Atrasado,70,106,2151-01-09 00:00:00,Finalizado,Facility,70.21,"1 caja de 5 gand, tapa de repello de 5 gand, 4 interruptores sencillos , 1 interruptor doble, 1 tapa de interruptores 5 gand,26 pies de cable 3x12",,-
,ORD-2025-0347,Mercado Local,Miniso Albrook,Tienda,2025-05-14 00:00:00,remplazar ferreteria de lavamanos ,Mayo 2025,Media,Goteras/Filtracion,Correctivo,Master Retail,2025-05-29 00:00:00,2025-06-23 00:00:00,2025-06-23 00:00:00,Junio 2025,Atrasado,40,105,2151-01-10 00:00:00,Finalizado,Facility,20.3,"cambio de llave de angulo de 3/8,tubo de abasto, trampa de lavamanos, tubo de abasto de 1/2 x 3/8 y un tubo de extension de 1/2 y silicone manual ",COCHEZ 06-03-25 Albroock Miniso.png,-
,ORD-2025-0353,Mercado Local,Miniso Albrook,Tienda,2025-05-14 00:00:00,Retoque de pintura en la entrada.,Mayo 2025,Media,Pintura,Correctivo,Master Retail,2025-05-29 00:00:00,2025-06-25 00:00:00,2025-06-25 00:00:00,Junio 2025,Atrasado,42,105,2151-01-10 00:00:00,Finalizado,Facility,87.81,"2 galones de pintura, 1 brocha de 3 , 1 bandeja de pintura,1 maquina para pintar,1 cubierta de 9 pulgadas",COCHEZ 29-05-25 MINISO ALBROCK.png,-
,ORD-2025-0354,Mercado Local,Miniso Albrook,Tienda,2025-05-14 00:00:00,Instalacion de toma de corriente en los perímetros está solo el cable.,Mayo 2025,Media,Electricidad,Correctivo,Master Retail,2025-05-29 00:00:00,2025-06-25 00:00:00,2025-06-25 00:00:00,Junio 2025,Atrasado,42,105,2151-01-10 00:00:00,Finalizado,Facility,12.8,4 tomacorrientes  dobles polarisados con tapas,Captura de pantalla 2025-05-29 151125.png,-
,ORD-2025-0349,Mercado Local,Miniso Albrook,Tienda,2025-05-14 00:00:00,Habilitar un punto electrico para la nevera.,Mayo 2025,Media,Electricidad,Correctivo,Master Retail,2025-05-29 00:00:00,2025-06-24 00:00:00,2025-06-24 00:00:00,Junio 2025,Atrasado,41,105,2151-01-10 00:00:00,Finalizado,Facility,35.64,"1 toma corriente doble polarizado,3 tramos de molduraplastica con doble contacto,2 cajas para moldura,40 pies de cable blanco,negro,desnudo #12,6 tacos verdes de 1/4 y 6 tornillos de 1 1/4 #10",Captura de pantalla 2025-05-27 161745.png,-
